Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-January-2017,125.90,129.20,121.50,127.60,124.369205694120461750,735636,5344,91490465.00,330550,44.93,7.70,1.70
12-January-2017,125.60,126.75,121.50,125.05,124.177190847086347315,590719,4456,73353826.00,235975,39.95,5.25,-0.55
11-January-2017,122.55,125.60,121.60,124.70,123.968858086726485098,618427,7261,76665689.00,198154,32.04,4.00,2.15
10-January-2017,115.00,122.65,115.00,120.75,119.434550639091610842,410661,3768,49047112.00,116997,28.49,7.65,5.75
9-January-2017,116.85,117.00,114.70,114.95,115.709131905298759864,102005,2378,11802910.00,38550,37.79,2.30,-1.90
6-January-2017,116.95,119.60,116.40,116.75,117.838478587182113266,184539,1725,21745795.00,49716,26.94,3.20,-0.20
5-January-2017,116.80,117.40,116.00,116.60,116.720590882818348067,105537,942,12318341.00,33745,31.97,1.40,-0.20
4-January-2017,116.50,117.75,115.10,116.35,116.768917609046849757,92850,1105,10841994.00,22991,24.76,2.65,-0.15
3-January-2017,116.00,117.90,115.15,116.65,116.703214763849582267,118018,1529,13773080.00,32799,27.79,2.75,0.65
2-January-2017,114.00,116.90,112.20,115.65,114.620649471084011062,121853,1242,13966870.00,28712,23.56,4.70,1.65
30-December-2016,114.75,114.75,112.90,113.10,113.590279776179056754,93825,936,10657608.00,25312,26.98,1.85,-1.65
29-December-2016,114.40,115.00,112.70,113.85,113.722147793511726313,197803,2367,22494582.00,38658,19.54,2.30,-0.55
28-December-2016,111.50,112.60,110.35,111.75,111.792796351740962519,144288,1427,16130359.00,42460,29.43,2.25,0.25
27-December-2016,109.00,110.40,106.10,109.75,108.744286891622314819,129833,1392,14118597.00,32242,24.83,4.30,0.75
26-December-2016,111.00,111.00,108.35,108.75,109.284098975256185953,100025,869,10931142.00,28676,28.67,2.65,-2.25
23-December-2016,111.00,113.00,110.15,110.90,111.642429804881365150,117672,1452,13137188.00,30912,26.27,2.85,-0.10
22-December-2016,112.00,112.00,109.60,110.65,110.370047830084399954,96801,1075,10683931.00,41780,43.16,2.40,-1.35
21-December-2016,111.15,113.75,109.50,112.00,111.143124882458609217,154201,2007,17138381.00,44089,28.59,4.25,0.85
20-December-2016,114.50,115.80,111.15,112.70,113.624111085855305883,246368,3075,27993345.00,132218,53.67,4.65,-1.80
19-December-2016,116.55,116.65,114.70,115.25,115.524655138915873324,77205,904,8919081.00,31720,41.09,1.95,-1.30
16-December-2016,119.50,119.75,116.10,116.55,117.562891741064326666,157151,1447,18475126.00,52436,33.37,3.65,-2.95
15-December-2016,116.75,119.80,115.30,119.05,118.367067279759632144,240964,4178,28522202.00,69464,28.83,4.50,2.30
14-December-2016,119.50,120.60,116.50,116.90,118.286381784358307677,183842,1409,21746005.00,56549,30.76,4.10,-2.60
13-December-2016,119.20,120.40,118.50,119.10,119.292371880126651499,148123,1300,17669944.00,44197,29.84,1.90,-0.10
12-December-2016,120.00,120.15,118.80,119.20,119.431809036560128765,139168,1208,16621086.00,41725,29.98,1.35,-0.80
9-December-2016,122.00,122.20,120.00,120.95,121.076127565994391805,244642,2473,29620306.00,67814,27.72,2.20,-1.05
8-December-2016,121.00,123.60,120.45,121.10,122.093795038859187791,183869,1688,22449264.00,33048,17.97,3.15,0.10
7-December-2016,123.10,123.50,118.10,119.45,120.806482697759812548,197171,2190,23819535.00,47113,23.89,5.40,-3.65
6-December-2016,117.90,123.30,117.80,122.30,121.881579280648429584,473760,4652,57742617.00,101670,21.46,5.50,4.40
5-December-2016,118.00,119.35,115.95,117.60,117.565779613676759294,322942,3716,37966928.00,67802,21.00,3.40,-0.40
2-December-2016,118.25,120.50,115.10,118.20,116.848958887909687972,441403,3143,51577481.00,124774,28.27,5.40,-0.05
1-December-2016,122.75,122.85,117.70,119.10,119.661591482167413654,415223,4009,49686245.00,154085,37.11,5.15,-3.65
30-November-2016,118.50,124.40,118.50,121.85,122.087479059878400250,459047,5523,56043891.00,114571,24.96,5.90,3.35
29-November-2016,119.00,121.00,116.20,117.25,119.003994088093956687,366041,2803,43560341.00,71163,19.44,4.80,-1.75
28-November-2016,118.00,121.70,117.00,117.90,119.235557605881127414,335990,3088,40061955.00,72548,21.59,4.70,-0.10
25-November-2016,113.00,121.00,113.00,119.30,117.491008101521238384,493611,4178,57994854.00,175198,35.49,8.00,6.30
24-November-2016,112.90,114.70,110.55,112.80,112.937584589720185074,254168,2427,28705120.00,62571,24.62,4.15,-0.10
23-November-2016,112.40,114.35,110.40,112.90,112.508474576271186440,262137,2311,29492634.00,50886,19.41,3.95,0.50
22-November-2016,115.00,117.45,109.40,110.60,112.827657687190265913,311154,3084,35106777.00,86788,27.89,8.05,-4.40
21-November-2016,123.00,123.00,106.00,112.95,116.340912252500115925,323485,2950,37634540.00,77590,23.99,17.00,-10.05
18-November-2016,116.15,123.85,116.15,122.80,121.018907173985506351,324004,4103,39210610.00,75119,23.18,7.70,6.65
17-November-2016,121.05,123.35,116.00,116.80,119.077486556294194859,259787,2542,30934783.00,65378,25.17,7.35,-4.25
16-November-2016,126.65,127.55,120.70,121.50,123.029525827602750679,250120,2540,30772145.00,62313,24.91,6.85,-5.15
15-November-2016,136.00,136.60,122.40,123.60,126.523521220560634497,346857,4005,43885569.00,88119,25.40,14.20,-12.40
11-November-2016,144.70,144.70,135.00,135.95,138.632560482243582085,309719,3066,42937138.00,101638,32.82,9.70,-8.75
10-November-2016,142.00,148.85,142.00,144.90,146.404936475182776275,478317,4255,70027970.00,127188,26.59,6.85,2.90
9-November-2016,126.80,138.90,117.00,137.80,131.953277241736082902,548983,5667,72440106.00,79588,14.50,21.90,11.00
8-November-2016,140.80,144.25,137.50,142.25,141.294044513703038720,295190,3168,41708589.00,44769,15.17,6.75,1.45
7-November-2016,140.00,142.20,138.40,139.35,140.437408067491108326,128491,1394,18044943.00,32805,25.53,3.80,-0.65
4-November-2016,143.50,144.00,135.75,136.75,138.758934894480902695,211810,2235,29390530.00,58493,27.62,8.25,-6.75
3-November-2016,142.90,146.80,141.75,142.70,144.534336444745443302,169805,1961,24542653.00,41343,24.35,5.05,-0.20
2-November-2016,145.45,145.80,142.55,143.10,144.136216907426563466,192377,2690,27728493.00,53067,27.58,3.25,-2.35
1-November-2016,143.00,149.50,141.80,147.70,146.935496729189771284,311085,3615,45709429.00,73478,23.62,7.70,4.70
30-October-2016,142.20,142.50,141.50,141.95,142.040785068034480302,28074,363,3987653.00,15953,56.82,1.00,-0.25
28-October-2016,139.50,142.85,139.50,140.75,141.286982193500395183,215090,2418,30389417.00,51895,24.13,3.35,1.25
27-October-2016,145.00,145.30,138.45,139.15,142.407240831942692010,294828,3044,41985642.00,113364,38.45,6.85,-5.85
26-October-2016,147.00,149.45,144.50,145.60,147.301231342633714753,287085,2706,42287974.00,45974,16.01,4.95,-1.40
25-October-2016,149.00,149.60,146.50,147.35,148.139059527440131282,275436,2011,40802830.00,51263,18.61,3.10,-1.65
24-October-2016,151.10,151.40,148.40,149.00,149.875975793929338693,188052,1877,28184477.00,52595,27.97,3.00,-2.10
21-October-2016,150.50,152.30,149.20,150.15,150.873811751957838743,223333,2381,33695101.00,51460,23.04,3.10,-0.35
20-October-2016,151.70,153.00,149.00,149.85,151.133457282208667082,235581,2118,35604171.00,60986,25.89,4.00,-1.85
19-October-2016,153.50,153.90,150.00,150.70,151.169358950923137609,311817,2976,47137176.00,73278,23.50,3.90,-2.80
18-October-2016,152.40,154.45,148.80,153.65,151.502115144112882111,752431,6342,113994888.00,143020,19.01,5.65,1.25
17-October-2016,154.90,155.00,149.95,150.85,151.545803932856439185,493331,4225,74762243.00,89066,18.05,5.05,-4.05
14-October-2016,159.00,159.15,153.00,154.65,155.920035107207262803,291678,2999,45478444.00,84909,29.11,6.15,-4.35
13-October-2016,152.00,158.60,148.20,157.70,153.640246960105275634,658082,6055,101107881.00,138290,21.01,10.40,5.70
10-October-2016,154.30,155.40,150.95,151.65,152.881182939637951273,242785,2592,37117258.00,63425,26.12,4.45,-2.65
7-October-2016,157.75,157.75,151.20,152.60,153.215731175058692535,380798,3335,58344244.00,107371,28.20,6.55,-5.15
6-October-2016,158.55,161.50,154.60,156.60,158.657954307538174240,711671,7767,112912265.00,166745,23.43,6.90,-1.95
5-October-2016,155.70,159.40,155.00,157.50,157.586874086770135955,1024523,8500,161451377.00,172293,16.82,4.40,1.80
4-October-2016,152.70,157.35,152.50,155.05,155.059565600228575555,941483,9338,145985945.00,226049,24.01,4.85,2.35
3-October-2016,149.95,152.50,148.10,150.10,151.024746572959035237,525891,5081,79422555.00,131628,25.03,4.40,0.15
30-September-2016,139.00,149.40,139.00,148.10,145.763377894589903427,709211,5049,103376991.00,139559,19.68,10.40,9.10
29-September-2016,149.25,153.00,134.60,140.90,145.745738253191088109,1675604,13175,244212142.00,303028,18.08,18.40,-8.35
28-September-2016,140.90,149.40,138.95,148.45,145.572936777002560607,641254,6760,93349228.00,151620,23.64,10.45,7.55
27-September-2016,145.10,145.25,138.50,139.75,142.321532374405974202,377088,3189,53667742.00,78323,20.77,6.75,-5.35
26-September-2016,145.80,146.40,142.85,143.45,144.305998833249895530,241697,2123,34878327.00,60823,25.16,3.55,-2.35
23-September-2016,145.05,147.65,143.50,144.70,145.579772879716723602,512856,4287,74661460.00,99921,19.48,4.15,-0.35
22-September-2016,148.50,149.95,142.15,143.35,144.566547368704842014,593472,5156,85796198.00,197307,33.25,7.80,-5.15
21-September-2016,147.80,149.40,145.50,147.70,147.526191850183361566,537190,4548,79249595.00,105156,19.58,3.90,-0.10
20-September-2016,150.80,152.50,145.00,146.10,149.181910126584039476,718811,6041,107233598.00,180667,25.13,7.50,-4.70
19-September-2016,146.50,151.20,146.50,149.80,149.612477605562038756,730092,6754,109230873.00,160768,22.02,4.70,3.30
16-September-2016,145.60,151.45,142.20,146.10,148.324012463694711835,1078011,10144,159894917.00,186125,17.27,9.25,0.50
15-September-2016,145.70,149.55,143.70,144.95,147.173970478695103598,657830,7093,96815453.00,112083,17.04,5.85,-0.75
14-September-2016,135.50,145.40,135.50,144.35,142.482212560920443683,977094,8906,139218515.00,128719,13.17,9.90,8.85
12-September-2016,141.50,141.90,134.50,135.50,137.626405020940358536,421435,4663,58000584.00,101934,24.19,7.40,-6.00
9-September-2016,143.00,147.90,140.00,142.75,144.281927038227273703,558868,5158,80634552.00,108257,19.37,7.90,-0.25
8-September-2016,145.00,146.90,141.50,142.60,143.863438824650850928,523487,5317,75310640.00,117187,22.39,5.40,-2.40
7-September-2016,147.55,150.75,143.70,145.05,147.811845368157323098,780305,7504,115338322.00,133488,17.11,7.05,-2.50
6-September-2016,148.00,152.35,145.55,147.30,149.609125744067491795,1123218,10528,168043663.00,185857,16.55,6.80,-0.70
2-September-2016,134.40,147.75,133.55,145.45,141.430222612409712331,1637959,14410,231656906.00,264886,16.17,14.20,11.05
1-September-2016,131.80,137.45,130.10,133.65,135.060755890046757672,584503,5452,78943417.00,121340,20.76,7.35,1.85
31-August-2016,132.55,133.50,129.95,131.95,131.822492132489922219,475055,3861,62622934.00,109998,23.15,3.55,-0.60
30-August-2016,131.00,134.50,128.05,132.95,132.464049275547328780,783350,8695,103765713.00,182154,23.25,6.45,1.95
29-August-2016,122.50,131.00,122.50,130.00,128.676921561819808511,1198192,11934,154179658.00,267031,22.29,8.50,7.50
26-August-2016,125.50,127.20,120.70,122.55,123.023557004279041252,561107,4561,69029379.00,126447,22.54,6.50,-2.95
25-August-2016,122.80,129.35,121.30,126.05,126.470964938990427104,1346510,12966,170294419.00,236566,17.57,8.05,3.25
24-August-2016,111.80,126.80,110.00,124.80,120.964952976169674094,2060232,19344,249215867.00,445076,21.60,16.80,13.00
23-August-2016,109.20,112.00,109.10,110.85,110.727547937566260777,163181,1550,18068632.00,38874,23.82,2.90,1.65
22-August-2016,113.10,113.10,110.00,110.50,111.363382771829879186,152715,1365,17006859.00,52461,34.35,3.10,-2.60
19-August-2016,112.55,114.40,110.20,113.10,112.744670589062010898,313074,2514,35297425.00,74613,23.83,4.20,0.55
18-August-2016,109.70,113.60,109.35,112.65,112.021799769689236084,514088,4025,57589063.00,126429,24.59,4.25,2.95
17-August-2016,105.60,109.60,105.60,109.00,108.684900892664406435,472518,3958,51355572.00,131283,27.78,4.00,3.40
16-August-2016,105.25,106.90,102.05,105.75,104.508770422555378953,349185,2636,36492895.00,56185,16.09,4.85,0.50
12-August-2016,102.00,108.00,101.10,104.95,105.680889472997187577,674152,8385,71244983.00,162270,24.07,6.90,2.95
11-August-2016,102.45,102.85,100.30,100.85,101.639115476988986736,231085,1820,23487275.00,68274,29.54,2.55,-1.60
10-August-2016,101.00,102.40,98.20,101.90,100.485253727399182522,817393,6193,82135943.00,235205,28.78,4.20,0.90
9-August-2016,106.00,107.25,101.10,105.10,104.306117150130223320,747178,6525,77935236.00,154652,20.70,6.15,-0.90
8-August-2016,103.10,107.70,103.10,105.60,105.929990208614754757,721042,5979,76379972.00,174452,24.19,4.60,2.50
5-August-2016,92.50,103.40,91.70,102.50,100.105093740113082078,2576005,19050,257871222.00,552137,21.43,11.70,10.00
4-August-2016,88.30,91.75,87.75,90.90,89.885787880739262025,232935,1623,20937546.00,87305,37.48,4.00,2.60
3-August-2016,89.00,89.00,87.00,87.35,87.693369396603158187,100564,792,8818796.00,47073,46.81,2.00,-1.65
2-August-2016,89.25,89.95,88.50,88.85,89.140526123641083887,98608,587,8789969.00,62084,62.96,1.45,-0.40
1-August-2016,91.30,91.30,88.75,88.95,89.710022537811931463,110481,824,9911253.00,60644,54.89,2.55,-2.35
29-July-2016,91.20,91.50,89.60,89.95,90.277159340212886974,123070,985,11110410.00,63004,51.19,1.90,-1.25
28-July-2016,91.40,92.10,91.20,91.55,91.610218044632009719,78195,585,7163461.00,30834,39.43,0.90,0.15
27-July-2016,91.60,92.30,90.30,90.70,91.029664177027794165,89839,757,8178014.00,34970,38.93,2.00,-0.90
26-July-2016,92.45,93.35,91.00,91.25,92.489625898052035178,163966,1262,15165154.00,74282,45.30,2.35,-1.20
25-July-2016,90.25,93.30,89.70,92.45,92.330398613261428370,269986,1894,24927915.00,101865,37.73,3.60,2.20
22-July-2016,89.95,90.80,89.35,90.25,90.105858283501651139,145657,1247,13124549.00,52046,35.73,1.45,0.30
21-July-2016,89.95,90.60,89.25,89.40,89.841298713109908598,109955,728,9878500.00,56558,51.44,1.35,-0.55
20-July-2016,89.60,90.00,89.30,89.55,89.607538222549260076,61155,518,5479949.00,31361,51.28,0.70,-0.05
19-July-2016,90.75,90.75,88.80,89.20,89.515005775281793922,100428,780,8989813.00,41628,41.45,1.95,-1.55
18-July-2016,90.95,91.70,89.60,89.90,90.715135054214161979,140277,1290,12725247.00,53322,38.01,2.10,-1.05
15-July-2016,90.00,91.20,89.40,89.75,90.189418111088754108,104367,918,9412799.00,52248,50.06,1.80,-0.25
14-July-2016,88.50,91.00,88.50,90.20,90.137618711060693349,168371,1323,15176561.00,80277,47.68,2.50,1.70
13-July-2016,90.70,91.40,89.10,89.35,90.167278694483197297,187083,1515,16868765.00,81063,43.33,2.30,-1.35
12-July-2016,91.90,92.45,90.00,90.50,91.016953450763071576,240541,1913,21893309.00,117832,48.99,2.45,-1.40
11-July-2016,92.05,93.70,91.65,91.95,92.552535456908749876,121556,949,11250316.00,50876,41.85,2.05,-0.10
8-July-2016,93.00,93.25,91.50,91.60,92.105264385782775554,85727,566,7895908.00,37698,43.97,1.75,-1.40
7-July-2016,93.00,94.50,91.30,92.70,93.261167340737851321,243545,2461,22713291.00,76897,31.57,3.20,-0.30
5-July-2016,93.10,93.95,92.00,92.40,92.961733557638388207,312075,2821,29011033.00,121177,38.83,1.95,-0.70
4-July-2016,91.00,92.70,90.45,91.90,91.438388633938288258,283933,1708,25962376.00,98262,34.61,2.25,0.90
1-July-2016,90.00,91.30,89.50,90.00,90.371138288061703554,190848,1637,17247151.00,88129,46.18,1.80,0.00
30-June-2016,90.70,90.85,89.25,89.60,89.935637311703360370,172600,1613,15522891.00,65810,38.13,1.60,-1.10
29-June-2016,87.65,91.10,87.40,89.60,89.528346235150875323,401623,2968,35956643.00,92053,22.92,3.70,1.95
28-June-2016,85.45,87.50,85.45,87.20,86.957515200476210723,117595,1027,10225769.00,33108,28.15,2.05,1.75
27-June-2016,85.00,86.70,84.25,85.90,85.707235114033657591,110406,983,9462593.00,35292,31.97,2.45,0.90
